Gene,Tumor_Mean,Normal_Mean,Log2FC,P_Value,NegLog10_P,Significance
B9D1,7.215123883318141,6.844403508771929,0.06661858272795791,1.1031356275694829e-05,4.957371088934305,Not Significant
HIGD1C,0.01610401093892434,0.06157807017543859,-0.06316238575240683,1.1066030905547668e-05,4.956008121209335,Not Significant
VDR,9.842112670920693,9.211917543859649,0.08639211069739,1.1146257752872216e-05,4.952870918272839,Not Significant
STAM2,9.798061257976299,10.029674561403507,-0.030617917378552174,1.1153467665258034e-05,4.952590087436175,Not Significant
GSK3B,10.672378577939837,10.483302631578947,0.0235609559808965,1.119687655401181e-05,4.950903109878165,Not Significant
SLC2A8,8.352305378304466,8.113185964912281,0.03736653094941549,1.1225909836981548e-05,4.9497784502206255,Not Significant
DBNDD2,10.035205651777574,9.764312280701755,0.03585736553790116,1.1255014211575405e-05,4.948653952284529,Not Significant
DLX6AS,0.6936469462169554,0.6919298245614035,0.0014634334278680716,1.1298477188269496e-05,4.946980086896926,Not Significant
TSPAN5,6.453098176845944,6.942804385964913,-0.09180820942608264,1.1320756957370278e-05,4.946124533269824,Not Significant
EFHC1,8.328593801276208,8.638093859649123,-0.04708822608148721,1.1342747783075257e-05,4.945281724766649,Not Significant
RNF168,7.512696809480402,7.9021491228070175,-0.06453742011846046,1.1342748943449195e-05,4.945281680337911,Not Significant
MOSPD2,7.926932452142206,8.213294736842105,-0.0455526566822485,1.1482988145351486e-05,4.939945083525855,Not Significant
SNRNP48,8.47010574293528,8.668726315789474,-0.0299453177092249,1.1557468221779099e-05,4.937137292017067,Not Significant
CLC,0.22232689152233365,0.4540447368421053,-0.2504414954138614,1.1570104159453873e-05,4.936662731309924,Not Significant
ZFP91,11.047147584320875,11.254516666666667,-0.024621985164698094,1.1587382711730897e-05,4.936014648783227,Not Significant
GK5,9.278566818596172,9.535315789473685,-0.03559444082699819,1.1594880963043943e-05,4.935733705616639,Not Significant
PI4K2B,9.245447310847766,8.992063157894737,0.036128471948765034,1.163992267784097e-05,4.934049904625867,Not Significant
FAM182B,3.896410847766636,4.377121929824561,-0.1351095693721002,1.1707814052286546e-05,4.931524183804625,Not Significant
NPM1,13.27348131267092,13.05541052631579,0.02221165997355736,1.1715375914671326e-05,4.931243771510198,Not Significant
DNAJB2,10.957216590701915,10.6992149122807,0.03146987751154052,1.1768468830870144e-05,4.929280038563659,Not Significant
AMZ2P1,7.636336645396535,7.829381578947368,-0.03189291235179912,1.176846923077532e-05,4.929280023805868,Not Significant
RBP2,1.0774767547857795,0.37099385964912285,0.5996102248957331,1.1822356365300697e-05,4.927295953703846,Not Significant
DNALI1,8.645690519598908,8.787302631578948,-0.021026787443172313,1.18600239434391e-05,4.92591443420169,Not Significant
ARID1A,11.497384320875115,11.342999122807019,0.017933187548631754,1.18753327409385e-05,4.925354212816447,Not Significant
PCDHGC4,2.1955907019143117,2.654911403508772,-0.1937537984709293,1.1987006101189956e-05,4.921289273622883,Not Significant
EXOC4,10.575368641750229,10.730375438596493,-0.019191048686619853,1.1998611351076116e-05,4.9208690137408935,Not Significant
HLCS,9.736119325432998,9.521110526315788,0.029185619120696227,1.2037383371498276e-05,4.919467907664718,Not Significant
RNF10,11.864662989972652,11.757093859649125,0.012113951716002502,1.2091853736563954e-05,4.917507114701908,Not Significant
PARP16,8.1905354603464,8.352595614035087,-0.02521789142440337,1.209186931024202e-05,4.917506555353587,Not Significant
DUSP18,6.9418856882406565,7.1467833333333335,-0.036748944161883935,1.216226209749259e-05,4.914985641749836,Not Significant
KRT6A,4.121766727438469,5.193072807017543,-0.2740138603617357,1.2209517632353389e-05,4.9133014936100174,Not Significant
NASP,10.908179124886054,10.626899122807018,0.03448644469199122,1.2225170367695455e-05,4.912745079915224,Not Significant
MOCS2,9.390114585232451,9.615182456140353,-0.030917604028710053,1.2248838337051343e-05,4.911905097236665,Not Significant
MRPL10,9.701840747493163,9.879934210526315,-0.02381086715463322,1.2296303443982876e-05,4.910225428004956,Not Significant
LRRC41,10.950022333637193,10.817411403508771,0.016099265803729182,1.2320099477018468e-05,4.9093857855039165,Not Significant
PAPSS1,10.970705651777577,11.106350877192982,-0.016255871165859657,1.2343948638613608e-05,4.908545893977726,Not Significant
POTEB,0.20817155879671834,0.019712280701754386,0.24466318740842818,1.241397740806565e-05,4.906089049313224,Not Significant
C9orf45,7.01856034639927,7.402788596491227,-0.0675249499792782,1.241575360475098e-05,4.906026914735921,Not Significant
LOC645323,1.6654807657247037,0.6033043859649123,0.7333474256346696,1.2424325496440775e-05,4.9057271793451465,Not Significant
BIRC6,11.130075660893345,11.383793859649124,-0.02986481248314651,1.2463829803860481e-05,4.9043484900108,Not Significant
P2RY4,1.1799967183226983,1.3884807017543859,-0.13176725706001843,1.2533089971832415e-05,4.901941842631077,Not Significant
CCIN,3.2117525979945305,2.8596956140350875,0.12593361652007287,1.2544283171689057e-05,4.9015541508878,Not Significant
PITX3,0.7707627164995443,0.5663982456140351,0.1769198486312462,1.2604493738021723e-05,4.8994745931608,Not Significant
LRRC36,2.8602024612579764,2.3624885964912283,0.19914714151861124,1.2706743883470594e-05,4.895965723608833,Not Significant
MYOG,0.6618662716499544,0.3008991228070176,0.3532952011224344,1.2739496571557644e-05,4.894847733736495,Not Significant
UBTD1,8.220668277119417,7.940641228070176,0.04449300914442156,1.27478942436077e-05,4.894561548085669,Not Significant
STRAP,11.304387511394713,11.125919298245615,0.02107871901505161,1.2764301802796957e-05,4.894002935774376,Not Significant
CCDC144C,1.1872604375569735,1.531292105263158,-0.2107489881175839,1.278803489650714e-05,4.893196187278375,Not Significant
ZNF484,6.326068185961714,6.680751754385964,-0.06820839307212732,1.2813674408388829e-05,4.892326315496068,Not Significant
PBXIP1,11.458231722880583,11.74476842105263,-0.03280584720528752,1.2821924256105391e-05,4.89204679298439,Not Significant
EFCAB7,7.06927192342753,7.328872807017544,-0.04568275333049075,1.2863229629482044e-05,4.890649977432944,Not Significant
ZNF335,9.119574293527801,8.890245614035088,0.03307034616932693,1.2921274150122998e-05,4.8886946590124705,Not Significant
SLC2A14,3.864387602552416,4.356337719298246,-0.1389887363270097,1.2929595740424603e-05,4.888415053653828,Not Significant
GUCY1A2,4.828794439380127,5.324630701754384,-0.11778371872974368,1.3029746150328932e-05,4.885064045268635,Not Significant
MPZL3,5.10523418413856,5.417870175438595,-0.07204797113881421,1.3046506236892887e-05,4.884505773780449,Not Significant
C18orf8,8.738438559708296,8.59919649122807,0.020776823337962463,1.3088485260290954e-05,4.883110611750391,Not Significant
NT5C,8.301521057429353,7.943480701754385,0.056630234956804255,1.3113759550295189e-05,4.882272783681348,Not Significant
LOC347376,0.39329516864175024,0.20535438596491226,0.20904354903117603,1.3143012804552089e-05,4.8813050689914865,Not Significant
XRCC6BP1,6.853338195077484,7.161730701754386,-0.05556908285527846,1.3164419111037997e-05,4.8805982996750155,Not Significant
RPGRIP1L,7.7181593436645395,7.3931350877192985,0.05481377116957268,1.3164421766436612e-05,4.880598212073365,Not Significant
SELE,6.50146836827712,7.551714912280701,-0.18904073655735593,1.3189827054284743e-05,4.879760898908693,Not Significant
SELM,10.081592433910666,9.72801052631579,0.04678265481651705,1.3223764797288483e-05,4.8786448838882235,Not Significant
RASAL3,7.092700455788514,6.600722807017544,0.09048457510601403,1.3240770009173021e-05,4.878086758022381,Not Significant
BRD1,9.716770829535095,9.88671403508772,-0.02269830806359561,1.3291883670731373e-05,4.876413468279614,Not Significant
LOC730101,7.256548860528715,6.768573684210527,0.08788913514239063,1.3308984058451618e-05,4.875855095137508,Not Significant
OR13J1,0.8573746581586144,0.44935263157894734,0.35785620680080577,1.3318990787092607e-05,4.875528681487166,Not Significant
ARPP19,11.836716226071104,12.069049999999997,-0.025878081939657835,1.3334639741572007e-05,4.8750187130345335,Not Significant
ABHD2,12.03396581586144,11.593510526315788,0.04959561619102809,1.33861232753751e-05,4.873345179812973,Not Significant
SMARCAD1,9.660957338195077,9.896280701754385,-0.031498778767153304,1.3411920791608586e-05,4.8725090201007255,Not Significant
C7orf33,0.17875542388331814,0.020215789473684208,0.20839007524416717,1.3461155475005685e-05,4.870917659660264,Not Significant
PIR,7.478873108477665,7.915343859649123,-0.07241790786340332,1.3472334365607471e-05,4.870557147093219,Not Significant
CDAN1,8.56275642661805,8.36073245614035,0.030805107426640718,1.3480973377301109e-05,4.870278748963245,Not Significant
GNAT3,0.27718732907930715,0.19645350877192982,0.09420580677627356,1.3512512336179948e-05,4.869263896551496,Not Significant
RHOG,9.979557885141295,9.764572807017545,0.028528895213483185,1.3532991139674774e-05,4.868606202523986,Not Significant
TTC39B,6.841996262534184,6.467592105263157,0.07057782742867004,1.3593925228689777e-05,4.866655123177678,Not Significant
QARS,11.757245123062898,11.940684210526316,-0.02059708029556542,1.3611366886282076e-05,4.8660982597076305,Not Significant
TRPV6,6.1862515041020965,7.086351754385965,-0.17024953426833228,1.3778172552423128e-05,4.860808380616245,Not Significant
RPL29,13.063936371923427,13.333999122807018,-0.027440722773701392,1.3795943984666513e-05,4.860248577656316,Not Significant
REPS2,9.723603828623517,9.074284210526315,0.09011248943263793,1.3831372867732575e-05,4.859134710759123,Not Significant
ABAT,9.525450865998176,9.055148245614035,0.06594768177561602,1.3840247574497008e-05,4.858856141145428,Not Significant
MAGED4B,7.439404557885141,8.021562280701755,-0.0962360761088065,1.3866891304884454e-05,4.858020888635117,Not Significant
HSP90B3P,2.511721513217867,2.2159991228070175,0.12691142769890487,1.3982865386749271e-05,4.854403823286992,Not Significant
F5,5.136517228805835,4.527592982456141,0.15076869989110145,1.4081800885856483e-05,4.851341800820573,Not Significant
COL7A1,7.382473381950775,7.865473684210526,-0.08082171986352625,1.408180229687311e-05,4.851341757303646,Not Significant
KCNS2,1.6079255241567911,2.08904649122807,-0.24425891380488354,1.4144622842502295e-05,4.8494086282426085,Not Significant
TM9SF3,12.419800455788515,12.577841228070174,-0.016890900735755162,1.4145065410624196e-05,4.84939503990671,Not Significant
FGF3,0.258919872379216,0.0693017543859649,0.2355174258641897,1.4175709247612872e-05,4.8484552030086805,Not Significant
SCN8A,4.669657064721969,5.263349122807018,-0.14367282301177647,1.4217727238690688e-05,4.847169821790704,Not Significant
MRPS2,9.700325341841387,9.48430789473684,0.029423034916165058,1.4272441478252052e-05,4.845501729069173,Not Significant
C12orf61,3.2010589790337285,3.5222947368421047,-0.10630198152878245,1.4272442906509176e-05,4.8455016856089035,Not Significant
SERAC1,7.848759799453054,8.06285,-0.03448953880253637,1.429987718288222e-05,4.844667692536728,Not Significant
ACTR1B,10.195126891522333,10.360261403508773,-0.021125151575853617,1.4327352669243777e-05,4.843834048775879,Not Significant
FAM108A1,8.68287930720146,8.384304385964912,0.04518630314977124,1.4400910026374536e-05,4.841610062978002,Not Significant
TIAM1,8.628492980856882,8.241733333333332,0.059146548298074524,1.4511897272431828e-05,4.8382758045793155,Not Significant
CR1L,1.0677220601640838,0.5692070175438597,0.3980065816441966,1.4531848581679026e-05,4.837679136028416,Not Significant
PAQR8,7.648727894257065,7.923528947368421,-0.04512641074322169,1.4577020561221985e-05,4.836331233634567,Not Significant
CCDC92,9.735433090246127,9.998359649122806,-0.03490797521035262,1.4595663767953899e-05,4.835776149788355,Not Significant
ZNF442,5.144981130355514,5.517978070175438,-0.08501591765567997,1.4651784518592705e-05,4.8341094770587,Not Significant
C1orf114,2.351225615314494,2.6383736842105265,-0.11860490789816465,1.4659370502398782e-05,4.833884678617425,Not Significant
HK3,5.537870464904284,4.757100877192982,0.18347830151527733,1.4679921508782588e-05,4.833276266517614,Not Significant
PDCD11,10.22195259799453,9.99765438596491,0.02912786986796152,1.4726901801890937e-05,4.831888609020699,Not Significant
PPP2R2A,9.98291321786691,10.198255263157895,-0.028013191652076833,1.47363217142284e-05,4.831610905796181,Not Significant
LOXL3,6.872946399270738,6.533085087719298,0.06366283112207385,1.4840295016835997e-05,4.828557465437692,Not Significant
SLC7A5P1,0.5121393801276208,0.22208684210526317,0.3072443174101593,1.4888058996806466e-05,4.827161918898197,Not Significant
LOC389791,1.7094845943482224,1.3073078947368422,0.23180790941000315,1.4897565392909513e-05,4.826884699562016,Not Significant
APOBEC1,0.1884585232452142,0.017556140350877197,0.22398316195097218,1.4955352602997368e-05,4.825203343132106,Not Significant
MTO1,8.590590610756609,8.754806140350878,-0.024493539610380432,1.496405429176896e-05,4.824950724787325,Not Significant
SF3B1,12.708716043755697,12.871002631578946,-0.01697861827328383,1.5021506828357541e-05,4.823286500459846,Not Significant
SNURF,5.513001823154056,6.0956201754385955,-0.12360615452974746,1.5044602058840777e-05,4.822619295191113,Not Significant
DMRTC1,0.30350528714676395,0.5872157894736842,-0.28410184810410366,1.5049261340204959e-05,4.8224848159336355,Not Significant
ANKS4B,0.4252311759343665,0.6132859649122806,-0.17880624090382707,1.5144549216494733e-05,4.819743649085993,Not Significant
DYSFIP1,0.6497155879671833,0.4348701754385965,0.20129711408756074,1.5183713458397382e-05,4.818622000689377,Not Significant
OR6B2,0.3953314494074749,0.19734298245614032,0.22077138723368034,1.521283388945512e-05,4.8177898768140315,Not Significant
IQCF2,0.004043299908842298,0.01948333333333333,-0.02201670252001065,1.5222249605124997e-05,4.817521161041342,Not Significant
HPYR1,0.3802493163172288,0.136159649122807,0.28076331504052493,1.5240025348831905e-05,4.817014310631021,Not Significant
C14orf166,11.268365907019144,11.101040350877193,0.019812016854334737,1.5282673258489686e-05,4.81580067194718,Not Significant
TFEB,8.167485414767548,8.445707894736842,-0.043132855682867705,1.528268996984121e-05,4.815800197053576,Not Significant
FAH,9.916220783956243,10.465278947368418,-0.07079797678000249,1.5360902704695728e-05,4.813583261638586,Not Significant
IL23A,3.4408833181403833,2.9254394736842104,0.17799248537730009,1.5370702268438274e-05,4.813306289667456,Not Significant
NDUFAF3,9.83149772105743,9.57853859649123,0.034092408981805156,1.5419812532823626e-05,4.811920906210817,Not Significant
EMID1,6.889301093892434,6.259605263157895,0.12000639419560867,1.5478938733422643e-05,4.810258818718901,Not Significant
LENEP,0.6913363719234275,0.40925877192982457,0.26322706301271337,1.5482237807967076e-05,4.8101662660425815,Not Significant
SLC9A11,0.22476180492251593,0.3559868421052631,-0.14684198209981833,1.5500600315179576e-05,4.809651481925108,Not Significant
SOX13,10.266987146763901,10.085122807017543,0.02347702937904092,1.559782831802511e-05,4.806935864155304,Not Significant
ITGA11,9.87723901549681,9.395983333333332,0.06528617577538914,1.5617736556968188e-05,4.806381907209513,Not Significant
RIMKLA,6.111856061987237,5.5745070175438585,0.11334340602473858,1.5627698465839807e-05,4.806104977015032,Not Significant
OR10H4,0.005136463081130356,0.045357894736842104,-0.05660557300311277,1.5629076489668615e-05,4.806066683355752,Not Significant
FCER1G,8.970774658158614,8.57112894736842,0.0590164905460749,1.5807998751466753e-05,4.801123107057505,Not Significant
ATF4,12.387462260711029,12.583814912280701,-0.02100619852191302,1.5858426379157533e-05,4.799739909625903,Not Significant
EXOSC6,8.033622607110301,8.191710526315788,-0.02502871971466474,1.5878642642728135e-05,4.799186625206674,Not Significant
B4GALNT1,5.47076873290793,4.892405263157895,0.13508045749791314,1.5898895541848377e-05,4.7986330440280245,Not Significant
CUZD1,3.781348222424795,4.180227192982456,-0.11559789258615447,1.6112902963210003e-05,4.792826208350089,Not Significant
TWF2,9.960116043755697,9.742266666666668,0.02896463277920988,1.6112914648713892e-05,4.792825893388345,Not Significant
BAT2L2,12.407395897903372,12.19367894736842,0.02318214738956055,1.6112915711032813e-05,4.792825864755461,Not Significant
TUSC3,9.0955289881495,9.634875438596492,-0.0750866284148714,1.625713486638721e-05,4.7889559914208775,Not Significant
LOC126536,0.09336216955332725,0.19027631578947368,-0.12252516164291664,1.6325289256769772e-05,4.7871391150142335,Not Significant
FOXI3,1.0697042844120328,1.218138596491228,-0.09992485977717458,1.633095853507133e-05,4.7869883238809,Not Significant
YIPF6,8.598590246125797,8.355511403508773,0.03700601327807699,1.637129702222802e-05,4.785916912079657,Not Significant
RAB34,10.09664940747493,9.880908771929825,0.028325070558800017,1.6402571440086527e-05,4.7850880620317024,Not Significant
CDC42,12.544564995442116,12.41376140350877,0.014000214371124624,1.6412987830942697e-05,4.784812352501064,Not Significant
BCR,10.605325250683684,10.76221403508772,-0.019372692137275136,1.643388441098953e-05,4.784259771995835,Not Significant
HOXA11AS,2.2279582497721058,1.687806140350877,0.26419283238738006,1.6455307681107715e-05,4.783693992861677,Not Significant
MBOAT4,1.5120710118505014,1.8205026315789474,-0.1670750357338884,1.6472047589497868e-05,4.783252411665252,Not Significant
ZNF792,7.2659036463081135,7.485758771929825,-0.03787112048646664,1.647574120043755e-05,4.783155038523379,Not Significant
BTBD10,9.27060674567001,9.143042105263156,0.01803100181109833,1.650719000156265e-05,4.782326849855339,Not Significant
CHID1,10.480692525068369,10.27729736842105,0.02578830541664671,1.654924049130037e-05,4.781221932885613,Not Significant
LOC653653,6.1029824065633544,6.502519298245615,-0.07895021287760269,1.657030508964111e-05,4.78066949535086,Not Significant
LQK1,4.523313947128533,4.042873684210527,0.1312880444567835,1.6644208524515897e-05,4.7787368518505335,Not Significant
LOC150381,5.515689608021877,5.9393359649122806,-0.09087973689981087,1.6750320547238367e-05,4.775976877548642,Not Significant
PPP1R14D,2.037113764813127,1.4018570175438596,0.33855068025679314,1.6786409185421703e-05,4.775042194733886,Not Significant
FITM2,5.913720237010027,6.322241228070175,-0.0828230771169616,1.6835672386075285e-05,4.7737695339993325,Not Significant
C16orf72,10.385283865086599,10.236779824561403,0.018941607041351862,1.691067935256334e-05,4.771838945143645,Not Significant
MTHFD1,10.646494348222424,10.991476315789475,-0.04211352334591187,1.6964467950867494e-05,4.770459756391732,Not Significant
PLEKHH3,9.399576754785778,9.062006140350878,0.047606839166331,1.6975250339251196e-05,4.770183812325592,Not Significant
TXLNA,11.104502643573381,10.960844736842105,0.017224518576822258,1.711591211402012e-05,4.766599952177243,Not Significant
MEIG1,1.1545175022789427,0.7414078947368421,0.3071106492870545,1.718414659682434e-05,4.764872031027076,Not Significant
NCEH1,9.075455879671832,8.75246842105263,0.047005790354800625,1.72577367261994e-05,4.76301616063547,Not Significant
FAM27C,2.950762989972653,3.3401605263157896,-0.1356171032891935,1.7400557159969036e-05,4.759436845531991,Not Significant
OR10Q1,0.1696697356426618,0.20966754385964914,-0.04850936990696266,1.7588739382256062e-05,4.754765286122353,Not Significant
ZNF143,8.464527256153145,8.595931578947368,-0.019892424415247977,1.758922114998648e-05,4.754753390659187,Not Significant
TMEM25,9.702556426618049,9.30085789473684,0.055190946254398326,1.765627112561552e-05,4.753101010869585,Not Significant
SLA,8.3175128532361,7.901291228070177,0.06593027441248327,1.770108897774471e-05,4.752000014854153,Not Significant
C8orf85,8.403679580674568,7.217555263157895,0.19451612821143788,1.7768507442264843e-05,4.750349051475081,Not Significant
C6orf124,3.870047037374658,4.334834210526315,-0.13150773077623426,1.7779778543822608e-05,4.750073652690596,Not Significant
XAGE2,0.384647128532361,0.2574149122807018,0.139057580446461,1.7788060980762442e-05,4.749871390378757,Not Significant
C19orf29,8.644337739288968,8.356162280701755,0.043765289040072715,1.78023220074005e-05,4.749523347734275,Not Significant
BLVRB,10.256242206016408,9.910225438596493,0.04504436473157933,1.7813614124454422e-05,4.7492479595332355,Not Significant
C10orf26,10.897355606198722,11.145137719298244,-0.029737904299683985,1.7949532273520267e-05,4.7459468637249795,Not Significant
C19orf42,10.465194804010938,10.299145614035087,0.02104718057560579,1.801785543050073e-05,4.744296902043176,Not Significant
PHRF1,10.022085961713767,9.774102631578948,0.03282957083620775,1.8040693450180524e-05,4.743746773013658,Not Significant
CYP2E1,4.132649134001824,4.692332456140351,-0.14931628195976368,1.8155284808556986e-05,4.7409969337621325,Not Significant
CLIC6,7.924946216955332,8.600554385964912,-0.10527424168323607,1.825900443256612e-05,4.738522905949042,Not Significant
FUT1,6.980436827711941,7.373870175438598,-0.06942683351650039,1.8386513998868804e-05,4.735500603255957,Not Significant
CHMP1B,10.529156244302643,10.66652807017544,-0.017088348533955064,1.8409786165655016e-05,4.734951255907468,Not Significant
ZCCHC18,3.4118650865998177,3.753424561403509,-0.10757859006349203,1.8421436065362573e-05,4.734676516867058,Not Significant
TMEM132E,3.1100379216043756,2.4689175438596496,0.24466615693025334,1.8444491150568988e-05,4.73413332165422,Not Significant
ARSA,9.58181868732908,9.28676052631579,0.0407988785638252,1.844476773598588e-05,4.734126809215425,Not Significant
RGS1,9.528260528714677,8.929066666666666,0.08453707931199698,1.8468120946334308e-05,4.733577289949703,Not Significant
HCG4,4.742231540565178,5.406664035087719,-0.15796183303509823,1.85031906431492e-05,4.732753376503197,Not Significant
FOSL2,10.594541476754785,10.940079824561405,-0.04236671406230441,1.8561786182181643e-05,4.731380234381158,Not Significant
MDS2,0.5826564266180492,0.2994745614035088,0.28441970801667976,1.858566912963514e-05,4.730821798621147,Not Significant
LRPAP1,10.916900455788516,10.662528070175439,0.03112849118768612,1.8905155556613048e-05,4.723419744797043,Not Significant
OR7D2,1.423517319963537,1.8313605263157895,-0.2243930710394643,1.893173424697213e-05,4.722809600542709,Not Significant
PSG4,1.5006029170464903,2.557925438596491,-0.5087602940763339,1.8935797379134665e-05,4.7227164021847265,Not Significant
TRMT2A,9.085656608933455,8.771312280701753,0.04568077783475184,1.89410245186211e-05,4.722596533740872,Not Significant
FDPSL2A,2.3030911577028257,1.9412359649122808,0.1673942540650234,1.9133166072423067e-05,4.718213158879592,Not Significant
ARL16,8.817830811303557,8.55653859649123,0.03891614038097511,1.915756975647608e-05,4.717659584416847,Not Significant
C5orf24,10.182841020966272,10.416771929824561,-0.029868035099207654,1.9181770605587237e-05,4.717111307032675,Not Significant
SPHK1,8.497833728350045,7.999312280701755,0.07778374400155273,1.9193904023242537e-05,4.716836681162986,Not Significant
CD55,10.525126071103008,10.908647368421054,-0.047227023361046096,1.9376485459010785e-05,4.712724993238572,Not Significant
SGK223,9.257145214220602,9.631997368421054,-0.05178339911801011,1.93887204528754e-05,4.712450850982754,Not Significant
PRDM15,7.914836098450318,7.721547368421053,0.03162415451843847,1.946223846886562e-05,4.710807210379721,Not Significant
NOL12,7.9234107566089325,7.637850877192982,0.046922840381703745,1.9486819598877965e-05,4.710259035349552,Not Significant
ENPP7,0.4418072926162261,0.19530438596491226,0.2705003020873543,1.9539628765479424e-05,4.709083691724478,Not Significant
PLS1,7.9778430264357345,7.3292947368421055,0.10817452759542816,1.954839646929228e-05,4.708888861444572,Not Significant
EIF3I,11.883276663628076,11.71815789473684,0.01860984247720636,1.961011930625648e-05,4.707519764114407,Not Significant
MLLT3,8.236594257064722,8.653252631578948,-0.0636541404950402,1.9610147202161915e-05,4.707519146319635,Not Significant
C12orf76,7.256674111212398,7.0197122807017545,0.042010284798587816,1.9647274949099983e-05,4.706697677178537,Not Significant
COL18A1,11.936139197812215,11.597041228070175,0.03832219223789106,1.967207222695391e-05,4.706149889733454,Not Significant
EIF2AK3,9.912503008204194,9.704819298245612,0.027721608913433938,1.972174411820582e-05,4.705054680296528,Not Significant
ZNF571,6.666506927985416,6.873089473684211,-0.038360478039295556,1.973418918940636e-05,4.704780712582401,Not Significant
FKSG29,0.2682108477666363,0.4863017543859649,-0.2289324245626097,1.9801021582631114e-05,4.703312402856936,Not Significant
GAGE4,0.39790237010027346,0.0,0.48326360599906365,1.982903247349504e-05,4.702698475995066,Not Significant
LDLRAD1,1.4085656335460346,0.7459578947368422,0.4641554704138152,1.9935376817236225e-05,4.700375550917076,Not Significant
NHP2L1,11.1133355515041,10.931206140350879,0.021856288807187572,1.9946783920920245e-05,4.700127116919124,Not Significant
AMPD2,9.447650319051961,9.214590350877192,0.032547169126883074,1.9959366758516027e-05,4.699853241487764,Not Significant
ZNF92,9.173252324521423,8.643838596491227,0.07710156275062532,1.9997136115682353e-05,4.699032197246756,Not Significant
SLC25A41,1.437757520510483,0.9683228070175438,0.3085877871446373,2.003804634613169e-05,4.698144623246634,Not Significant
FAM120AOS,10.425408386508659,10.26943157894737,0.019830984511922372,2.0060228779630085e-05,4.697664118316381,Not Significant
KLK2,1.6338981768459435,2.7177578947368417,-0.497233249209009,2.011547619234094e-05,4.696469681946406,Not Significant
EXOSC2,8.817192433910666,8.633352631578948,0.02727251791792084,2.0123509024965763e-05,4.696296287169648,Not Significant
PURB,10.952195259799453,11.110366666666666,-0.018966923948543,2.0161563683949753e-05,4.695475788051143,Not Significant
H2AFV,11.817502370100273,11.680415789473683,0.015513112437197843,2.018697477002334e-05,4.694928759764971,Not Significant
PDCD6IP,11.846799361896082,12.037161403508772,-0.02122081141394625,2.018698518213695e-05,4.694928535762991,Not Significant
NUPL1,10.08041777575205,9.845257894736841,0.030947917769706103,2.027617126292931e-05,4.6930140491594745,Not Significant
C1orf89,5.800538742023701,5.464086842105263,0.07320246172076794,2.0327302403193504e-05,4.691920251914897,Not Significant
TREX2,2.306451230628988,1.8271482456140355,0.22593608736477563,2.0352527097670684e-05,4.691381658358454,Not Significant
C12orf53,3.3526983591613493,4.0546842105263154,-0.21571091791239083,2.036560192004553e-05,4.691102749501814,Not Significant
FAM110C,3.817338468550593,3.2017850877192986,0.19723391879734395,2.050253849411478e-05,4.688192364030384,Not Significant
SCLT1,7.5597694621695535,7.366421929824561,0.03296118460234822,2.050723820088356e-05,4.688092824023602,Not Significant
GATAD2B,10.383932634457611,10.204771052631578,0.022885859186865542,2.0507238860922204e-05,4.688092810045555,Not Significant
PLXDC1,8.915981130355517,9.280960526315788,-0.05214762732359307,2.057186627107448e-05,4.686726307504904,Not Significant
RGS8,0.287986417502279,0.08672105263157895,0.24513571299491824,2.063005268062165e-05,4.685499663016956,Not Significant
TMEM61,4.53882388331814,4.941933333333333,-0.10135275247373889,2.06366424345613e-05,4.68536096066682,Not Significant
ZMYM6,8.793993072014585,8.960044736842105,-0.02425504683456612,2.0636670977309376e-05,4.685360359990161,Not Significant
FLJ43859,0.032410665451230634,0.09520964912280701,-0.08519011176864795,2.071057635128031e-05,4.683807815027466,Not Significant
USH1G,1.9672496809480402,1.3070973684210525,0.36304743572871523,2.079456878191397e-05,4.682050081193591,Not Significant
ST6GAL1,10.34890091157703,10.823134210526312,-0.059059946224838226,2.0806147684082168e-05,4.6818083231723255,Not Significant
LRP2,8.635790519598906,9.724158771929826,-0.15438954870143667,2.0950370541454813e-05,4.6788082914238895,Not Significant
C6orf106,11.563488696444848,11.729099122807021,-0.018893183817205002,2.1122434219231116e-05,4.6752560337205304,Not Significant
ORAI3,9.174448495897902,8.950306140350877,0.032137776846603294,2.114900518478237e-05,4.674710056323013,Not Significant
FUCA2,10.338362443026435,10.093119298245613,0.03154719522511454,2.130906625824938e-05,4.671435580214207,Not Significant
TRIM13,9.404757793983592,9.601383333333333,-0.02700914689843894,2.1402956561008533e-05,4.669526229947936,Not Significant
LYSMD3,9.05863673655424,9.305622807017546,-0.03499690734500928,2.14164055866349e-05,4.669253417018661,Not Significant
RNF167,11.000321695533273,10.819181578947369,0.021942941694644967,2.1470269798413695e-05,4.66816249812425,Not Significant
SPINK2,1.3029812215132177,1.6435096491228072,-0.1989519452787611,2.1480024403116725e-05,4.667965229577095,Not Significant
KCNQ3,3.821540565177757,3.239459649122807,0.1856137917848311,2.1483771473446118e-05,4.667889475936697,Not Significant
RARS2,9.344190063810391,9.527266666666668,-0.025310210473982967,2.156484918461542e-05,4.666253574778328,Not Significant
C21orf122,5.026508021877848,5.273356140350878,-0.05791517301445842,2.157839710223857e-05,4.665980818944458,Not Significant
NOS1AP,6.32165742935278,7.008676315789474,-0.12939353843297435,2.1714290655068016e-05,4.663254353251855,Not Significant
CUL2,9.768938650865998,9.619061403508773,0.02021981488505277,2.1727895941333798e-05,4.662982327306291,Not Significant
