PC1,PC2,Sample_Type,Cluster
-14.591422232869792,-28.028835977226755,Tumor,0
8.880373017258025,19.07104239771965,Tumor,0
-20.451753499170984,27.201916354627745,Tumor,1
-35.073587277790814,33.31526307391621,Tumor,1
-120.08586374765217,47.91525044393197,Tumor,1
-45.1102675145319,-28.714330811714568,Tumor,1
-31.52244517137339,-10.051033487531004,Tumor,1
-21.5168590986018,12.363174513192861,Tumor,1
2.2750497776988436,3.286567893226032,Tumor,0
-121.41988441391877,58.99692332256946,Tumor,1
-9.504560993050795,21.93070457326704,Tumor,1
-32.237345775713585,64.85170125627435,Tumor,1
-88.52762295078412,-16.3536140751177,Tumor,1
-103.23683102346239,70.00620968447329,Tumor,1
-46.99780150400293,-1.2883429777296236,Tumor,1
-53.71537637436051,66.93256251701622,Tumor,1
-22.773111438582315,17.57525880292119,Tumor,1
-21.430022041344564,-8.80534819981611,Tumor,1
-120.17015289582548,58.75160908973084,Tumor,1
-91.03930429685539,43.77026158533306,Tumor,1
-130.84159599744353,-12.536189071856688,Tumor,1
-113.68592031025295,72.32313634883334,Tumor,1
-59.7793316202856,16.867501609868427,Tumor,1
20.57313510925779,12.585180535698319,Tumor,0
-37.45389043610335,-23.809459414900594,Tumor,1
-3.02442826568451,42.86486380475571,Tumor,1
-54.74987186824783,-5.425715483285742,Tumor,1
-42.682022111035245,12.224118394994326,Tumor,1
-27.248884342490864,15.141315348889288,Tumor,1
-49.33447602375137,49.66523987746397,Tumor,1
-50.723066636738324,-21.003427278333575,Tumor,1
-43.67662752103789,44.61638125633839,Tumor,1
-18.420747056565776,53.85635194837471,Tumor,1
-0.917063062741344,-28.941338800636967,Tumor,0
3.770306959776169,-39.27128049241441,Tumor,0
-29.12922771543623,-49.89514864857994,Tumor,1
-7.141974527136222,25.98355188736017,Tumor,1
-37.8403260849525,50.323539182357266,Tumor,1
-22.618504504401823,-24.909105690530076,Tumor,1
-43.96268498061479,-62.384209508612116,Tumor,1
8.186865818189373,-1.413572969520551,Tumor,0
-26.884886716804033,84.72737219508531,Tumor,1
-23.469387484028164,3.6185709952756904,Tumor,1
-101.74763400477171,-20.14150157538247,Tumor,1
-105.28066565901608,-2.189890551241063,Tumor,1
-165.58299287523798,24.37496251187916,Tumor,1
-25.691407969559172,24.746779412731758,Tumor,1
-140.98593408150788,44.14980812401052,Tumor,1
-73.88576041225042,32.04211461644569,Tumor,1
15.56489565910335,42.10138134985085,Tumor,0
9.401044937977554,48.80979071833909,Tumor,0
-78.43702381054106,64.66430803820809,Tumor,1
-63.09965828515012,-30.01575481120606,Tumor,1
